----------------------
54.88.46.179	query=europeana_collectionName%3A9200154*	-
----------------------
54.86.233.33	q=monet	-
----------------------
54.88.46.179	q=happy+smiley	http://www.europeana.eu/portal/en/collections/art
----------------------
54.86.233.33	q=happy	http://www.europeana.eu/portal/en/search
54.86.233.33	q=	http://www.europeana.eu/portal/en/search
54.86.233.33	q=happy+AND+RIGHTS%3A*creative*+AND+NOT+RIGHTS%3A*nc*+AND+NOT+RIGHTS%3A*nd*	-
54.86.233.33	q=happy+AND+RIGHTS%3A*creative*+AND+NOT+RIGHTS%3A*nc*+AND+NOT+RIGHTS%3A*nd*	-
54.86.233.33	query=happy%20AND%20RIGHTS:*creative*%20AND%20NOT%20RIGHTS:*nc*%20AND%20NOT%20RIGHTS:*nd*	-
----------------------
54.88.46.179	q=%C3%A5%C2%AE%C2%87%C3%A5%C2%AE%C2%99+AND+RIGHTS%3A*creative*	http://search.creativecommons.org/
54.88.46.179	query=%E5%AE%87%E5%AE%99%20AND%20RIGHTS:*creative*	http://search.creativecommons.org/
54.88.46.179	q=%C3%A5%C2%AE%C2%87%C3%A5%C2%AE%C2%99+AND+RIGHTS%3A*creative*+AND+NOT+RIGHTS%3A*nc*+AND+NOT+RIGHTS%3A*nd*	http://search.creativecommons.org/
54.88.46.179	query=%E5%AE%87%E5%AE%99%20AND%20RIGHTS:*creative*%20AND%20NOT%20RIGHTS:*nc*%20AND%20NOT%20RIGHTS:*nd*	http://search.creativecommons.org/
54.88.46.179	shownAt=http%3A%2F%2Fwww.bidiso.es%2FRelacionesSucesosBusqueda%2FFindEdition.do%3FrelationCode%3Dsfvfdlsi%26editionCode%3Dsfv110575&provider=Hispana&id=http%3A%2F%2Fwww.europeana.eu%2Fresolve%2Frecord%2F2022701%2Foai_es_red_aracne_oai_relaciones_bidiso_es_sfvfdlsi_sfv110575&profile=full	http://www.europeana.eu/portal/en/record/2022701/oai_es_red_aracne_oai_relaciones_bidiso_es_sfvfdlsi_sfv110575.html
54.88.46.179	q=florido+andaluz+pensil	http://www.europeana.eu/portal/es
54.88.46.179	q=morales+coronica+general&view=grid	http://www.europeana.eu/portal/es
----------------------
54.86.233.33	q=morales+coronica+general	http://www.europeana.eu/portal/es
----------------------
54.88.46.179	shownAt=http%3A%2F%2Fwww.bibliotecavirtualdeandalucia.es%2Fcatalogo%2Fcatalogo_imagenes%2Fgrupo.cmd%3Fpath%3D10522&provider=Hispana&id=http%3A%2F%2Fwww.europeana.eu%2Fresolve%2Frecord%2F2022701%2Foai_bibliotecavirtualandalucia_juntadeandalucia_es_6608&profile=full	http://www.europeana.eu/portal/es/record/2022701/oai_bibliotecavirtualandalucia_juntadeandalucia_es_6608.html
----------------------
54.86.233.33	q=torre+farf%C3%A1n	http://www.europeana.eu/portal/es
54.86.233.33	page=2&q=torre+farf%C3%A1n&view=grid	http://www.europeana.eu/portal/es/search
54.86.233.33	q=torre+farf%C3%A1n&view=grid	http://www.europeana.eu/portal/es
----------------------
54.88.46.179	shownAt=http%3A%2F%2Fwww.bidiso.es%2FRelacionesSucesosBusqueda%2FFindEdition.do%3FrelationCode%3Dsfvfdlsi%26editionCode%3Dsfv110575&provider=Hispana&id=http%3A%2F%2Fwww.europeana.eu%2Fresolve%2Frecord%2F2022701%2Foai_es_red_aracne_oai_relaciones_bidiso_es_sfvfdlsi_sfv110575&profile=full	http://www.europeana.eu/portal/es/record/2022701/oai_es_red_aracne_oai_relaciones_bidiso_es_sfvfdlsi_sfv110575.html
54.88.46.179	q=europeana_collectionName%3A%282022701c_Ag_ES_Hispana_esegen2%29	http://www.europeana.eu/portal/es/record/2022701/oai_es_red_aracne_oai_relaciones_bidiso_es_sfvfdlsi_sfv110575.html
----------------------
54.86.233.33	q=torre+farf%C3%A1n	http://www.europeana.eu/portal/es
----------------------
54.88.46.179	q=baby+AND+RIGHTS%3A*creative*+AND+NOT+RIGHTS%3A*nc*+AND+NOT+RIGHTS%3A*nd*	http://search.creativecommons.org/
54.88.46.179	query=baby%20AND%20RIGHTS:*creative*%20AND%20NOT%20RIGHTS:*nc*%20AND%20NOT%20RIGHTS:*nd*	http://search.creativecommons.org/
----------------------
54.86.233.33	q=tennis+AND+RIGHTS%3A*creative*+AND+NOT+RIGHTS%3A*nc*+AND+NOT+RIGHTS%3A*nd*	-
----------------------
54.88.46.179	q=tennis+AND+RIGHTS%3A*creative*+AND+NOT+RIGHTS%3A*nc*+AND+NOT+RIGHTS%3A*nd*	-
----------------------
54.86.233.33	query=tennis%20AND%20RIGHTS:*creative*%20AND%20NOT%20RIGHTS:*nc*%20AND%20NOT%20RIGHTS:*nd*	-
